Date,Close,MA5,MA20,MA60,RSI14,std,upperb,lowerb,%K,%D,SP500,NASDAQ_COMP
2016/01/26,7.175,7.0425,7.536875,7.745625,39.87298662,0.560361065,8.65759713,6.41615287,37.19008733,31.32850563,1903.630005,4567.669922
2016/01/27,7.09,7.0865,7.477125,7.748458333,37.85029823,0.539721709,8.556568418,6.397681582,42.44444105,35.93921531,1882.949951,4468.169922
2016/01/28,7.0125,7.099,7.40675,7.747125,36.05442275,0.500657528,8.408065056,6.405434944,37.64702292,39.09385044,1893.359985,4506.680176
2016/01/29,7.3225,7.141,7.3555,7.749583333,46.9060865,0.449096022,8.253692044,6.457307956,68.105518,49.39899399,1940.23999,4613.950195
2016/02/01,7.325,7.185,7.30975,7.752916667,46.984223,0.397941165,8.105632331,6.513867669,68.3452859,58.03260894,1939.380005,4620.370117
2016/02/02,7.015,7.153,7.255875,7.753041667,39.26726363,0.357249429,7.970373858,6.541376142,38.70189332,58.38423241,1903.030029,4516.950195
2016/02/03,7.05,7.145,7.19725,7.755083333,40.45636946,0.277602399,7.752454799,6.642045201,58.33333333,55.12683752,1912.530029,4504.240234
2016/02/04,7.0525,7.153,7.15575,7.741166667,40.54591336,0.227241901,7.610233802,6.701266198,58.66661072,51.90061246,1915.449951,4509.560059
2016/02/05,6.6075,7.01,7.107625,7.720416667,31.47305234,0.23662022,7.580865439,6.634384561,2.580642383,39.86019548,1880.050049,4363.140137
2016/02/08,6.305,6.806,7.0525,7.697125,27.04305931,0.286292085,7.62508417,6.47991583,8.043454374,23.09690249,1853.439941,4283.75
2016/02/09,6.3725,6.6775,7.000125,7.676208333,29.43003055,0.310329277,7.620783553,6.379466447,14.83871629,8.48760435,1852.209961,4268.759766
2016/02/10,6.3575,6.539,6.94075,7.6555,29.20138842,0.314169854,7.569089709,6.312410291,13.54840562,12.14352543,1851.859985,4283.589844
2016/02/11,6.325,6.3935,6.89125,7.63675,28.68145999,0.329707306,7.550664613,6.231835387,11.13487242,13.17399811,1829.079956,4266.839844
2016/02/12,6.4325,6.3585,6.8545,7.617291667,32.93495635,0.33814957,7.53079914,6.17820086,20.85105071,15.17810958,1864.780029,4337.509766
2016/02/16,6.7475,6.447,6.853,7.603083333,43.55766699,0.338575382,7.530150765,6.175849235,47.65956186,26.548495,1895.579956,4435.959961
2016/02/17,6.915,6.5555,6.857125,7.589041667,48.25148228,0.338814958,7.534754916,6.179495084,61.91488032,43.4751643,1926.819946,4534.060059
2016/02/18,7.51,6.786,6.889125,7.584541667,60.74103144,0.368975533,7.627076066,6.151173934,84.91173843,64.82872687,1917.829956,4487.540039
2016/02/19,7.61,7.043,6.922125,7.580583333,62.38421722,0.402681207,7.727487414,6.116762586,91.33227853,79.38629909,1917.780029,4504.430176
2016/02/22,7.88,7.3325,6.9605,7.583083333,66.46542778,0.454956331,7.870412662,6.050587338,95.08426488,90.44276061,1945.5,4570.609863
2016/02/23,7.9,7.563,7.00025,7.584875,66.75318082,0.500678421,8.001606843,5.998893157,95.80420625,94.07358322,1921.27002,4503.580078
2016/02/24,7.955,7.771,7.03925,7.58775,67.57712176,0.54355016,8.12635032,5.95214968,98.88111989,96.58986367,1929.800049,4542.609863
2016/02/25,7.9725,7.8635,7.083375,7.589833333,67.85013592,0.58232422,8.248023439,5.918726561,97.80822104,97.49784906,1951.699951,4582.200195
2016/02/26,7.92,7.9255,7.12875,7.589666667,66.05319672,0.61115373,8.35105746,5.90644254,94.02986851,96.90640315,1948.050049,4590.470215
2016/02/29,7.84,7.9175,7.154625,7.583875,63.30203756,0.630439109,8.415503218,5.893746782,89.6879453,93.84201162,1932.22998,4557.950195
2016/03/01,8.1875,7.975,7.19775,7.584916667,69.28621798,0.670907624,8.539565247,5.855934753,100,94.5726046,1978.349976,4689.600098
2016/03/02,8.235,8.031,7.25875,7.587041667,70.0061936,0.707861633,8.674473267,5.843026733,98.55592387,96.08128972,1986.449951,4703.419922
2016/03/03,8.1625,8.069,7.314375,7.582458333,67.40884373,0.733829122,8.782033245,5.846716755,95.06618797,97.87403728,1993.400024,4707.419922
2016/03/04,8.1375,8.1125,7.368625,7.580125,66.49271866,0.753297783,8.875220565,5.862029435,92.75565242,95.45925475,1999.98999,4717.02002
2016/03/07,8.085,8.1615,7.4425,7.575041667,64.50996539,0.747149848,8.936799695,5.948200305,87.67121632,91.8310189,2001.76001,4708.25
2016/03/08,7.9375,8.1115,7.524125,7.571041667,59.17140831,0.704283546,8.932692091,6.115557909,61.58355721,80.67014198,1979.26001,4648.819824
2016/03/09,7.9325,8.051,7.602125,7.565833333,58.99318619,0.654665079,8.911455157,6.292794843,60.99703382,70.08393578,1989.26001,4674.379883
2016/03/10,7.92,8.0025,7.68025,7.562458333,58.51865071,0.58817397,8.856597939,6.503902061,43.90241822,55.49433642,1989.569946,4662.160156
2016/03/11,8.055,7.986,7.76675,7.561,62.06749393,0.498794006,8.764338012,6.769161988,65.8536661,56.91770605,2022.189941,4748.470215
2016/03/14,8.075,7.984,7.848875,7.558208333,62.57827948,0.391153385,8.631181769,7.066568231,69.10561667,59.620567,2019.640015,4750.279785
2016/03/15,8.035,8.0035,7.91325,7.553916667,60.81448185,0.294310188,8.501870376,7.324629624,54.45535767,63.13821348,2015.930054,4728.669922
2016/03/16,8.275,8.072,7.98125,7.555708333,66.85152904,0.190239634,8.361729268,7.600770732,94.93084317,72.83060584,2027.219971,4763.970215
2016/03/17,8.205,8.129,8.016,7.558541667,63.76579672,0.160831311,8.337662622,7.694337378,82.02766273,77.13795452,2040.589966,4774.990234
2016/03/18,8.4525,8.2085,8.058125,7.562333333,69.18219354,0.159220707,8.376566414,7.739683586,86.29287376,87.75045989,2049.580078,4795.649902
2016/03/21,8.4775,8.289,8.088,7.566416667,69.67529672,0.178881025,8.44576205,7.73023795,89.40809191,85.9095428,2051.600098,4808.870117
2016/03/22,8.4625,8.3745,8.116125,7.569708333,68.96230614,0.191538911,8.499202823,7.733047177,87.53888972,87.74661847,2049.800049,4821.660156
2016/03/23,8.6075,8.441,8.14875,7.574958333,71.95039273,0.216583064,8.581916128,7.715583872,93.13186698,90.02628287,2036.709961,4768.859863
2016/03/24,8.62,8.524,8.181125,7.580541667,72.19887352,0.23634341,8.653811819,7.708438181,94.50547262,91.72540978,2035.939941,4773.5
2016/03/28,8.7075,8.575,8.2205,7.585333333,73.93922169,0.255382324,8.731264649,7.709735351,96.19295017,94.61009659,2037.050049,4766.790039
2016/03/29,8.8475,8.649,8.270875,7.593666667,76.47656457,0.274990759,8.820856519,7.720893481,98.19408972,96.29750417,2055.01001,4846.620117
2016/03/30,8.94,8.7445,8.3085,7.605333333,78.00061947,0.311975244,8.932450487,7.684549513,90.59497573,94.9940052,2063.949951,4869.290039
2016/03/31,8.9075,8.8045,8.342125,7.618916667,76.13421381,0.338730481,9.019585962,7.664664038,86.75216044,91.84707529,2059.73999,4869.850098
2016/04/01,9.0375,8.888,8.385875,7.6325,78.36430916,0.369425474,9.124725948,7.647024052,97.86328061,91.73680559,2072.780029,4914.540039
2016/04/04,8.95,8.9365,8.4265,7.650291667,73.39320435,0.385019993,9.196539985,7.656460015,83.43194866,89.3491299,2066.129883,4891.799805
2016/04/05,8.9375,8.9545,8.469125,7.673083333,72.68385656,0.392343059,9.253811117,7.684438883,81.79960121,87.69827682,2045.170044,4843.930176
2016/04/06,8.95,8.9565,8.51975,7.698791667,72.96524772,0.38539701,9.29054402,7.74895598,80.32786739,81.85313909,2066.659912,4920.720215
2016/04/07,8.8575,8.9465,8.566,7.72275,67.42972247,0.366241041,9.298482082,7.833517918,66.75826134,76.29524331,2041.910034,4848.370117
2016/04/08,8.915,8.922,8.61575,7.745583333,69.00392385,0.340549189,9.296848378,7.934651622,71.9197667,73.00196514,2047.599976,4850.689941
2016/04/11,8.97,8.926,8.6615,7.773166667,70.47394565,0.322220299,9.305940598,8.017059402,76.32403307,71.6673537,2041.98999,4833.399902
2016/04/12,8.96,8.9305,8.70575,7.803041667,69.82553029,0.29723739,9.300224779,8.111275221,71.32620163,73.19000047,2061.719971,4872.089844
2016/04/13,9.185,8.9775,8.76325,7.843166667,75.32632819,0.270700966,9.304651933,8.221848067,99.63509798,82.42844423,2082.419922,4947.419922
2016/04/14,9.21,9.048,8.81,7.882791667,75.85306091,0.262557011,9.335114023,8.284885977,93.89313311,88.2848109,2082.780029,4945.890137
2016/04/15,9.2825,9.1215,8.863875,7.923,77.36234384,0.241592135,9.347059271,8.380690729,88.46161028,93.99661379,2080.72998,4938.220215
2016/04/18,9.2425,9.176,8.903375,7.961208333,74.59216103,0.235292756,9.373960512,8.432789488,82.68557572,88.34677303,2094.340088,4960.02002
2016/04/19,9.0775,9.1995,8.933375,7.993958333,64.35519915,0.215558142,9.364491284,8.502258716,59.36400999,76.83706533,2100.800049,4940.330078
2016/04/20,9.1125,9.185,8.965875,8.027416667,65.43871812,0.188075914,9.342026828,8.589723172,64.31098836,68.78685802,2102.399902,4948.129883
2016/04/21,9.1025,9.1635,8.990625,8.059541667,64.83233289,0.170148687,9.330922374,8.650327626,62.89752745,62.19084193,2091.47998,4945.890137
2016/04/22,9.0675,9.1205,9.013,8.0925,62.64432786,0.146645832,9.306291664,8.719708336,57.95054909,61.7196883,2091.580078,4906.22998
2016/04/25,9.1125,9.0945,9.03325,8.1275,64.3119903,0.129159989,9.291569977,8.774930023,64.31098836,61.7196883,2087.790039,4895.790039
2016/04/26,9.12,9.103,9.046875,8.157458333,64.59567852,0.122747803,9.292370605,8.801379395,57.75863486,60.0067241,2091.699951,4888.279785
2016/04/27,9.3275,9.146,9.06625,8.190833333,71.3752494,0.134964664,9.336179328,8.796320672,93.53458056,71.86806793,2095.149902,4863.140137
2016/04/28,9.05,9.1355,9.073375,8.22475,55.94600719,0.129805713,9.332986425,8.813763575,45.68972038,65.6609786,2075.810059,4805.290039
2016/04/29,8.8825,9.0985,9.065625,8.255291667,49.05313489,0.136514109,9.338653218,8.792596782,16.81032073,52.01154056,2065.300049,4775.359863
2016/05/02,9,9.076,9.068125,8.28775,53.39129806,0.134731397,9.337587794,8.798662206,37.0689967,33.18967927,2081.429932,4817.589844
2016/05/03,8.8925,9.0305,9.065875,8.325833333,49.25866948,0.137377397,9.340629795,8.791120205,18.53449835,24.13793859,2063.370117,4763.220215
2016/05/04,8.69,8.903,9.052875,8.365583333,42.57371186,0.159448629,9.371772257,8.733977743,11.76461055,22.4560352,2051.120117,4725.640137
2016/05/05,8.7425,8.8415,9.047125,8.405083333,44.67020759,0.168671814,9.384468628,8.709781372,19.45391247,16.58434046,2050.629883,4717.089844
2016/05/06,8.8325,8.8315,9.043,8.446333333,48.16389078,0.173025705,9.389051411,8.696948589,31.74062144,20.98638149,2057.139893,4736.160156
2016/05/09,8.82,8.7955,9.0355,8.487916667,47.71326524,0.179486842,9.394473683,8.676526317,30.03403282,27.07618891,2058.689941,4750.209961
2016/05/10,8.99,8.815,9.037,8.530541667,54.014667,0.178947214,9.394894427,8.679105573,53.24223195,38.33896207,2084.389893,4809.879883
2016/05/11,9.015,8.88,9.0285,8.568333333,54.87591812,0.175552511,9.379605023,8.677394977,56.65527899,46.64384792,2064.459961,4760.689941
2016/05/12,8.8925,8.91,9.012625,8.601291667,49.94029149,0.172606708,9.357838416,8.667411584,39.93167396,49.94306163,2064.110107,4737.330078
2016/05/13,10.245,9.1925,9.06075,8.646875,75.80973233,0.321645747,9.704041495,8.417458505,99.69696269,65.42797188,2046.609985,4717.680176
2016/05/16,10.5475,9.538,9.126,8.695833333,78.48744244,0.462140614,10.05028123,8.201718771,92.73808599,77.45557422,2066.659912,4775.459961
2016/05/17,10.57,9.854,9.200625,8.740666667,78.67651258,0.563322425,10.32726985,8.07398015,93.80951667,95.41485512,2047.209961,4715.72998
2016/05/18,10.84,10.219,9.287,8.789666667,80.85138683,0.671207964,10.62941593,7.944584071,94.81483575,93.78747947,2047.630005,4739.120117
2016/05/19,10.8875,10.618,9.37625,8.838541667,81.21439437,0.758396204,10.89304241,7.859457591,96.72302956,95.11579399,2040.040039,4712.529785
2016/05/20,11.0825,10.7855,9.477,8.890375,82.66709265,0.844208832,11.16541766,7.788582335,98.21961872,96.58582801,2052.320068,4769.560059
2016/05/23,11.1,10.896,9.576375,8.943375,82.79567342,0.913202676,11.40278035,7.749969647,97.18175722,97.37480183,2048.040039,4765.779785
2016/05/24,11.34,11.05,9.687375,9.001708333,84.49449721,0.986768208,11.66091142,7.713838584,98.70250808,98.03462801,2076.060059,4861.060059
2016/05/25,11.2925,11.1405,9.785625,9.053458333,82.75284812,1.045148527,11.87592205,7.695327945,95.20736838,97.03054456,2090.540039,4894.890137
2016/05/26,11.4125,11.2455,9.90375,9.106416667,83.66870013,1.090168535,12.08408707,7.72341293,97.01359241,96.97448962,2090.100098,4901.77002
2016/05/27,11.475,11.324,10.033375,9.161625,84.14105212,1.116165981,12.26570696,7.801043038,99.276036,97.1656656,2099.060059,4933.5
2016/05/31,11.68,11.44,10.167375,9.220666667,85.61109886,1.146047979,12.45947096,7.875279042,99.1589699,98.4828661,2096.949951,4948.049805
2016/06/01,11.7025,11.5125,10.307875,9.280958333,85.76704165,1.153748831,12.61537266,8.000377338,96.35038913,98.26179834,2099.330078,4952.25
2016/06/02,11.785,11.611,10.462625,9.345083333,86.35114539,1.132696328,12.72801766,8.197232345,95.31614189,96.94183364,2105.26001,4971.359863
2016/06/03,11.62,11.6525,10.6065,9.406541667,79.33832801,1.084428178,12.77535636,8.437643644,84.85712324,92.17455142,2099.129883,4942.52002
2016/06/06,11.56,11.6695,10.742875,9.467208333,76.89285757,1.019128328,12.78113166,8.704618344,78.61844004,86.26390172,2109.409912,4968.709961
2016/06/07,11.5825,11.65,10.881,9.526,77.17695603,0.927922978,12.73684596,9.025154045,78.1588649,80.54480939,2112.129883,4961.75
2016/06/08,11.545,11.6185,11.00875,9.583833333,75.51061424,0.823931325,12.65661265,9.360887349,69.16098283,75.31276259,2119.120117,4974.640137
2016/06/09,11.845,11.6305,11.15025,9.647333333,79.35156137,0.696692326,12.54363465,9.756865348,95.77836916,81.03273896,2115.47998,4958.620117
2016/06/10,11.55,11.6165,11.283125,9.701916667,68.04920633,0.454884221,12.19289344,10.37335656,60.70380608,75.21438602,2096.070068,4894.549805
2016/06/13,11.6975,11.644,11.35575,9.760125,70.32512654,0.392025023,12.13980005,10.57169995,73.23531062,76.57249529,2079.060059,4848.439941
2016/06/14,11.72,11.6715,11.414375,9.814583333,70.66835789,0.350237584,12.11485017,10.71389983,71.62630215,68.52180628,2075.320068,4843.549805
2016/06/15,11.84,11.7305,11.477875,9.870625,72.4955509,0.300718739,12.07931248,10.87643752,84.52831655,76.46330977,2071.5,4834.930176
2016/06/16,11.8875,11.739,11.53025,9.927708333,73.20703608,0.27378908,12.07782816,10.98267184,90.09004055,82.08155308,2077.98999,4844.919922
2016/06/17,11.68,11.765,11.569875,9.978916667,65.2646647,0.229661471,12.02919794,11.11055206,50.23701738,74.95179149,2071.219971,4800.339844
2016/06/20,11.89,11.8035,11.61025,10.03341667,68.93763761,0.209571775,12.02939355,11.19110645,75.69732257,72.00812683,2083.25,4837.209961
2016/06/21,11.8175,11.823,11.646125,10.08525,66.32992844,0.17641808,11.99896116,11.29328884,64.14349351,63.35927782,2088.899902,4843.759766
2016/06/22,11.8075,11.8165,11.6695,10.13458333,65.95931126,0.164275923,11.99805185,11.34094815,62.54983047,67.46354885,2085.449951,4833.319824
2016/06/23,12.1225,11.8635,11.711,10.187625,71.38342627,0.168800723,12.04860145,11.37339855,98.17521144,74.95617847,2113.320068,4910.040039
2016/06/24,11.4325,11.814,11.712,10.22970833,51.88186603,0.166988811,12.04597762,11.37802238,13.27160748,57.99888313,2037.410034,4707.97998
2016/06/27,11.31,11.698,11.70375,10.26758333,49.30645005,0.182654945,12.06905989,11.33844011,16.87661908,42.77447934,2000.540039,4594.439941
2016/06/28,11.475,11.6295,11.6935,10.30966667,52.71147358,0.18967493,12.07284986,11.31415014,33.50129527,21.21650728,2036.089966,4691.870117
2016/06/29,11.6625,11.6005,11.6915,10.35508333,56.30332082,0.18978589,12.07107178,11.31192822,52.39297712,34.25696382,2070.77002,4779.25
2016/06/30,11.7525,11.5265,11.689875,10.40179167,57.95418291,0.18908101,12.06803702,11.31171298,61.46090369,49.11839202,2098.860107,4842.669922
2016/07/01,11.665,11.573,11.692125,10.44858333,55.74897532,0.188472522,12.06907004,11.31517996,52.64482393,55.49956824,2102.949951,4862.569824
2016/07/05,11.8375,11.6785,11.706,10.49729167,59.05658662,0.188448304,12.08289661,11.32910339,70.02513664,61.37695475,2088.550049,4822.899902
2016/07/06,11.9125,11.766,11.7225,10.54633333,60.44108469,0.191488285,12.10547657,11.33952343,77.58188625,66.7506156,2099.72998,4859.160156
2016/07/07,12.2225,11.878,11.756375,10.60070833,65.6164824,0.216701461,12.18977792,11.32297208,96.2137657,81.27359619,2097.899902,4876.810059
2016/07/08,12.7125,12.07,11.79975,10.6595,71.87900266,0.304434225,12.40861845,11.19088155,96.31899292,90.03821496,2129.899902,4956.759766
2016/07/11,13.005,12.338,11.8725,10.72275,74.82652121,0.400350176,12.67320035,11.07179965,95.1468585,95.89320571,2137.159912,4988.640137
2016/07/12,13.2,12.6105,11.947625,10.78804167,76.58830312,0.495457308,12.93853962,10.95671038,94.48909767,95.31831637,2152.139893,5022.819824
2016/07/13,13.195,12.867,12.021375,10.85391667,76.44057848,0.564727738,13.15083048,10.89191952,94.25947127,94.63180915,2152.429932,5005.72998
2016/07/14,13.33,13.0885,12.095875,10.92479167,77.69171618,0.633620692,13.36311638,10.82863362,94.79957133,94.51604676,2163.75,5034.060059
2016/07/15,13.175,13.181,12.16025,10.9925,72.90455794,0.675364862,13.51097972,10.80952028,88.08235614,92.38046625,2161.73999,5029.589844
2016/07/18,13.2425,13.2285,12.238375,11.0615,73.66555673,0.706540532,13.65145606,10.82529394,90.26965844,91.05052864,2166.889893,5055.779785
2016/07/19,13.38,13.2645,12.312875,11.133375,75.19392956,0.745362096,13.80359919,10.82215081,96.39641232,91.58280896,2163.780029,5036.370117
2016/07/20,13.555,13.3365,12.39975,11.20741667,77.02178361,0.784798373,13.96934675,10.83015325,96.58022268,94.41543115,2173.02002,5089.930176
2016/07/21,13.305,13.3315,12.474625,11.27716667,69.17941792,0.796665863,14.06795673,10.88129327,84.78776922,92.58813474,2165.169922,5073.899902
2016/07/22,13.6675,13.43,12.551875,11.3495,73.40751648,0.834722171,14.22131934,10.88243066,100,93.78933063,2175.030029,5100.160156
2016/07/25,13.92,13.5655,12.67625,11.43066667,75.88872103,0.844419569,14.36508914,10.98741086,98.56034296,94.44937073,2168.47998,5097.629883
2016/07/26,14.1575,13.721,12.818625,11.51858333,77.97076546,0.841986793,14.50259859,11.13465141,96.83754462,98.46596253,2169.179932,5110.049805
2016/07/27,14.015,13.813,12.945625,11.60216667,73.85019518,0.819926134,14.58547727,11.30577273,85.50000191,93.63262983,2166.580078,5139.810059
2016/07/28,14.045,13.961,13.06475,11.68804167,74.15980335,0.796429491,14.65760898,11.47189102,81.75437235,88.03063962,2170.060059,5154.97998
2016/07/29,14.275,14.0825,13.190875,11.781125,76.46085281,0.777182951,14.7452409,11.6365091,97.22732846,88.16056757,2173.600098,5162.129883
2016/08/01,14.1825,14.135,13.31675,11.87179167,73.62141174,0.718711887,14.75417377,11.87932623,85.63923246,88.20697776,2170.840088,5184.200195
2016/08/02,14.01,14.1055,13.425375,11.95808333,68.51176442,0.643625256,14.71262551,12.13812449,73.55519153,85.47391749,2157.030029,5137.72998
2016/08/03,14.0475,14.112,13.532125,12.04520833,69.01522102,0.549696253,14.63151751,12.43273249,76.18212209,78.4588487,2163.790039,5159.740234
2016/08/04,14.3075,14.1645,13.636375,12.13383333,72.31975625,0.481766538,14.59990808,12.67284192,93.30544401,81.01425254,2164.25,5166.25
2016/08/05,14.55,14.2195,13.72825,12.22608333,74.9980541,0.471404746,14.67105949,12.78544051,99.44343631,89.64366747,2182.870117,5221.120117
2016/08/08,14.685,14.32,13.81225,12.322625,76.36887307,0.485223023,14.78269605,12.84180395,93.46408855,95.40432295,2180.889893,5213.140137
2016/08/09,14.7225,14.4625,13.888375,12.39725,76.75020882,0.50321027,14.89479554,12.88195446,91.14907117,94.68553201,2181.73999,5225.47998
2016/08/10,14.6275,14.5785,13.96,12.46525,73.51375991,0.501268129,14.96253626,12.95746374,84.72219524,89.77845165,2175.48999,5204.580078
2016/08/11,14.925,14.702,14.03975,12.53783333,76.8114566,0.522204273,15.08415855,12.99534145,95.18304658,90.35143767,2185.790039,5228.399902
2016/08/12,15.76,14.944,14.169,12.61983333,83.15196244,0.609512532,15.38802506,12.94997494,95.74999809,91.88507997,2184.050049,5232.890137
2016/08/15,15.745,15.156,14.294125,12.70079167,82.71441905,0.663755402,15.6216358,12.9666142,93.59605263,94.84303244,2190.149902,5262.02002
2016/08/16,15.65,15.3415,14.407625,12.77691667,79.84870067,0.692667648,15.7929603,13.0222897,88.91623591,92.75409554,2178.149902,5227.109863
2016/08/17,15.2875,15.4735,14.49425,12.84670833,69.89734892,0.688748436,15.87174687,13.11675313,71.05912829,84.52380561,2182.219971,5228.660156
2016/08/18,15.525,15.5935,14.60525,12.91645833,72.33043174,0.665496402,15.9362428,13.2742572,82.49998093,80.82511504,2187.02002,5240.149902
2016/08/19,15.565,15.5545,14.700125,12.98766667,72.73020622,0.660005719,16.02013644,13.38011356,84.49997902,79.35302941,2183.870117,5238.379883
2016/08/22,15.63,15.5315,14.785625,13.05795833,73.40270001,0.664371921,16.11436884,13.45688116,87.50000608,84.83332201,2182.639893,5244.600098
2016/08/23,15.7275,15.547,14.864125,13.12883333,74.42165457,0.678843965,16.22181293,13.50643707,91.74825138,87.91607883,2186.899902,5260.080078
2016/08/24,15.485,15.5865,14.937625,13.19225,67.49561982,0.661425134,16.26047527,13.61477473,73.51440518,84.25422088,2175.439941,5217.689941
2016/08/25,15.3825,15.558,15.0045,13.25358333,64.75253689,0.633447958,16.27139592,13.73760408,63.38288421,76.21518025,2172.469971,5212.200195
2016/08/26,15.5075,15.5465,15.066125,13.315625,66.53852772,0.618519282,16.30316356,13.82908644,71.62159973,69.50629637,2169.040039,5218.919922
2016/08/29,15.4975,15.52,15.131875,13.38025,66.24932161,0.588825143,16.30952529,13.95422471,70.84945497,68.61797964,2180.379883,5232.330078
2016/08/30,15.4075,15.456,15.20175,13.444375,63.57124977,0.528518349,16.2587867,14.1447133,61.04168273,67.83757914,2176.120117,5222.990234
2016/08/31,15.335,15.426,15.266125,13.50691667,61.41741445,0.45363334,16.17339168,14.35885832,24.73865327,52.20993032,2170.949951,5213.220215
2016/09/01,15.7875,15.507,15.340125,13.577625,68.5740033,0.407381299,16.1548876,14.5253624,87.67611073,57.81881557,2170.860107,5227.209961
2016/09/02,15.6325,15.532,15.39425,13.64075,64.18234901,0.366765826,16.12778165,14.66071835,68.74992988,60.38823129,2179.97998,5249.899902
2016/09/06,15.78,15.5885,15.449,13.71125,66.3883394,0.335735054,16.12047011,14.77752989,90.44110222,82.28904761,2186.47998,5275.910156
2016/09/07,15.5475,15.6165,15.49025,13.77541667,60.10444697,0.289237769,16.06872554,14.91177446,54.5801071,71.2570464,2186.159912,5283.930176
2016/09/08,15.66,15.6815,15.541875,13.84108333,61.97972818,0.207831655,15.95753831,15.12621169,71.75569074,72.25896669,2181.300049,5259.47998
2016/09/09,14.88,15.5,15.539625,13.89175,45.87798181,0.21498206,15.96958912,15.10966088,11.87215367,46.06931717,2127.810059,5125.910156
2016/09/12,15.1875,15.411,15.511,13.94675,51.25440996,0.222091434,15.95518287,15.06681713,56.60065228,46.74283223,2159.040039,5211.890137
2016/09/13,14.9675,15.2485,15.472125,14.00154167,47.61036585,0.245761806,15.96364861,14.98060139,42.0791858,36.85066392,2127.02002,5155.25
2016/09/14,15.1,15.159,15.444625,14.05504167,49.91975293,0.255393498,15.955412,14.933838,50.82510121,49.83497976,2125.77002,5173.77002
2016/09/15,15.6725,15.1615,15.463875,14.11929167,58.4435663,0.25742842,15.97873184,14.94901816,88.61382368,60.50603689,2147.26001,5249.689941
2016/09/16,15.71,15.3275,15.473125,14.18433333,58.93658455,0.263003746,15.99913249,14.94711751,91.08909582,76.84267357,2139.159912,5244.569824
2016/09/19,15.9175,15.4735,15.49075,14.24758333,61.64793117,0.280700604,16.05215121,14.92934879,79.97476727,86.55922893,2139.120117,5235.029785
2016/09/20,15.7725,15.6345,15.497875,14.31991667,58.72968305,0.286176329,16.07022766,14.92552234,72.67000861,81.2446239,2139.76001,5241.350098
2016/09/21,16.215,15.8575,15.52225,14.40166667,64.28583555,0.324904743,16.17205949,14.87244051,94.96219896,82.53565828,2163.120117,5295.180176
2016/09/22,16.254999,15.9739998,15.56074995,14.48133332,64.74783629,0.363577789,16.28790553,14.83359437,94.82751655,87.4865747,2177.179932,5339.52002
2016/09/23,16.237499,16.0794996,15.6034999,14.5575833,64.35558712,0.39076527,16.38503044,14.82196936,93.96545163,94.58505571,2164.689941,5305.75
2016/09/26,16.084999,16.1129994,15.63237485,14.62979162,60.89360411,0.404397055,16.44116896,14.82358074,86.45313139,91.74869986,2146.100098,5257.490234
2016/09/27,16.635,16.2854994,15.68924985,14.71262495,67.65226776,0.460524485,16.61029882,14.76820088,98.92705496,93.11521266,2159.929932,5305.709961
2016/09/28,16.695,16.3814994,15.75362485,14.79358328,68.29599171,0.506735725,16.7670963,14.7401534,99.47420567,94.95146401,2171.370117,5318.549805
2016/09/29,16.85,16.5004996,15.82937485,14.87587495,69.95914852,0.55207128,16.93351741,14.72523229,97.95919275,98.7868178,2151.129883,5269.149902
2016/09/30,17.129999,16.6789996,15.8964998,14.9576666,72.74102599,0.623682855,17.14386551,14.64913409,93.07845544,96.83728462,2168.27002,5312
2016/10/03,17.112499,16.8844996,15.97049975,15.03099992,72.29044496,0.676292683,17.32308512,14.61791438,89.39995216,93.47920012,2161.199951,5300.870117
2016/10/04,17.075001,16.9724998,16.0352498,15.09883327,71.2717003,0.71781267,17.47087514,14.59962446,85.01076611,89.16305791,2150.48999,5289.660156
2016/10/05,17.057501,17.045,16.11074985,15.16312495,70.77045414,0.742787709,17.59632527,14.62517443,80.60693963,85.00588597,2159.72998,5316.02002
2016/10/06,16.834999,17.0419998,16.1694998,15.2237916,64.55406639,0.751674212,17.67284822,14.66615138,66.09192221,77.23654265,2160.77002,5306.850098
2016/10/07,16.7125,16.9585,16.2611248,15.2801666,61.35852581,0.695829871,17.65278454,14.86946506,59.05171823,68.58352669,2153.73999,5292.399902
2016/10/10,16.775,16.8910002,16.3404998,15.3401666,62.38170568,0.656337312,17.65317442,15.02782518,59.56454287,61.56939444,2163.659912,5328.669922
2016/10/11,16.532499,16.7824998,16.41874975,15.39499992,56.1672942,0.571888323,17.5625264,15.2749731,42.13937189,53.585211,2136.72998,5246.790039
2016/10/12,16.6075,16.6924996,16.49412475,15.44879158,57.5749715,0.481060603,17.45624596,15.53200354,47.00165942,49.56852473,2139.179932,5239.02002
2016/10/13,16.3375,16.5929998,16.52737475,15.49516658,51.20028804,0.44273787,17.41285049,15.64189901,29.49757269,39.54620134,2132.550049,5213.330078
2016/10/14,16.497499,16.5499996,16.5667497,15.5483749,54.42083368,0.399084673,17.36491905,15.76858035,38.16664261,38.22195824,2132.97998,5214.160156
2016/10/17,16.4025,16.4754996,16.5909997,15.59395823,52.21733229,0.371327242,17.33365418,15.84834522,31.83335103,33.16585544,2126.5,5199.819824
2016/10/18,16.6525,16.4994998,16.6349997,15.6394999,57.13598993,0.317466535,17.26993277,16.00006663,48.50002829,39.50000731,2139.600098,5243.839844
